Project_Name,File_Path,Function_method,Primary_Failure_Line,Affected_lines,Tool,Language,Total_File_LOC,Affected_LOC,tool_version,Code Snippet,Tests,Final Classification Category,
adyliu-idcenter,com/sohu/idcenter/IdWorker.java,IdWorker#tilNextMillis(long lastTimestamp),126,"127-129, 131",EvoSuite,Java,50,1,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/adyliu-idcenter/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/adyliu-idcenter/com/sohu/idcenter/IdWorker_ESTest.java,Path Unreachable via Public API,
adyliu-idcenter,com/sohu/idcenter/SidWorker.java,SidWorker#nextSid(),27,28-29,EvoSuite,Java,17,4,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/adyliu-idcenter/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/adyliu-idcenter/com/sohu/idcenter/SidWorker_ESTest.java,Sequence Generation Challenge,
adyliu-idcenter,com/sohu/idcenter/SidWorker.java,SidWorker#tilNextMillis(long lastTimestamp),39,"40-42, 44",EvoSuite,Java,17,2,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/adyliu-idcenter/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/adyliu-idcenter/com/sohu/idcenter/SidWorker_ESTest.java,Path Unreachable via Public API,
iexfinance_3031,iexfinance/stocks/ipocalendar.py,IPOReader.url,15,16,Pynguin,Python,13,4,0.27.0,,,,
thonny,thonny/plugins/pgzero_frontend.py,toggle_variable() -> None,11,11-12,Pynguin,Python,16,3,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_80169c24af1e4d28_pgzero_frontend_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_plugins_pgzero_frontend.py,External Dependency Challenge,
thonny,thonny/plugins/pgzero_frontend.py,update_environment() -> None,16,"17, 19",Pynguin,Python,16,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_80169c24af1e4d28_pgzero_frontend_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_plugins_pgzero_frontend.py,External Dependency Challenge,
thonny,thonny/plugins/pgzero_frontend.py,update_environment() -> None,23,"24, 32",Pynguin,Python,16,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_80169c24af1e4d28_pgzero_frontend_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_plugins_pgzero_frontend.py,External Dependency Challenge,
thonny,thonny/roughparse.py,"StringTranslatePseudoMapping.get(self, key, default=None)",159,159,Pynguin,Python,440,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Unexercised Function,
thonny,thonny/roughparse.py,"RoughParser.find_good_parse_start(self, is_char_in_string=None, _synchre=_synchre)",201,201-205,Pynguin,Python,440,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Sequence Generation Challenge,
thonny,thonny/roughparse.py,"RoughParser.find_good_parse_start(self, is_char_in_string=None, _synchre=_synchre)",217,217,Pynguin,Python,440,5,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Sequence Generation Challenge,
thonny,thonny/roughparse.py,"RoughParser.find_good_parse_start(self, is_char_in_string=None, _synchre=_synchre)",226,226-229,Pynguin,Python,440,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Sequence Generation Challenge,
thonny,thonny/roughparse.py,RoughParser._study1(self),314,314,Pynguin,Python,440,4,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,String Constraint Satisfaction Challenge,
thonny,thonny/roughparse.py,RoughParser._study1(self),326,"326-328, 338",Pynguin,Python,440,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,String Constraint Satisfaction Challenge,
thonny,thonny/roughparse.py,RoughParser._study1(self),343,343-347,Pynguin,Python,440,3,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,String Constraint Satisfaction Challenge,
thonny,thonny/roughparse.py,RoughParser._study1(self),354,354-359,Pynguin,Python,440,5,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,String Constraint Satisfaction Challenge,
thonny,thonny/roughparse.py,"HyperParser.__init__(self, text, index)",679,682-720,Pynguin,Python,440,6,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Unexercised Function,
thonny,thonny/roughparse.py,"HyperParser.set_index(self, index)",721,726-743,Pynguin,Python,440,39,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Unexercised Function,
thonny,thonny/roughparse.py,HyperParser.is_in_string(self),744,748-751,Pynguin,Python,440,18,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Unexercised Function,
thonny,thonny/roughparse.py,HyperParser.is_in_code(self),752,754-757,Pynguin,Python,440,4,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Unexercised Function,
thonny,thonny/roughparse.py,"HyperParser.get_surrounding_brackets(self, openers='([{', mustclose=False)",758,770-800,Pynguin,Python,440,4,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Unexercised Function,
thonny,thonny/roughparse.py,"HyperParser._eat_identifier(cls, s, limit, pos)",806,812-855,Pynguin,Python,440,31,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Unexercised Function,
thonny,thonny/roughparse.py,HyperParser.get_expression(self),859,863-946,Pynguin,Python,440,44,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Unexercised Function,
thonny,thonny/roughparse.py,_is_char_in_string(text_index),948,951,Pynguin,Python,440,84,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Unexercised Function,
thonny,thonny/roughparse.py,_is_char_in_string(text_index),954,962-965,Pynguin,Python,440,84,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_roughparse.py,Unexercised Function,
thonny,thonny/terminal.py,"run_in_terminal(cmd, cwd, env_overrides={}, keep_open=True, title=None)",9,11-23,Pynguin,Python,106,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_roughparse_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_terminal.py,External Dependency Challenge,
thonny,thonny/terminal.py,"open_system_shell(cwd, env_overrides={})",26,27-40,Pynguin,Python,106,7,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_terminal_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_terminal.py,Unexercised Function,
thonny,thonny/terminal.py,"_add_to_path(directory, path)",47,47-54,Pynguin,Python,106,14,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_terminal_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_terminal.py,Unexercised Function,
thonny,thonny/terminal.py,"_run_in_terminal_in_windows(cmd, cwd, env, keep_open, title=None)",57,58-67,Pynguin,Python,106,3,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_terminal_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_terminal.py,Unexercised Function,
thonny,thonny/terminal.py,"_run_in_terminal_in_linux(cmd, cwd, env, keep_open)",70,71-101,Pynguin,Python,106,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_terminal_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_terminal.py,Unexercised Function,
thonny,thonny/terminal.py,"_run_in_terminal_in_macos(cmd, cwd, env_overrides, keep_open)",104,105-174,Pynguin,Python,106,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_terminal_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_terminal.py,Unexercised Function,
thonny,thonny/terminal.py,_get_linux_terminal_command(),177,178-208,Pynguin,Python,106,70,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_terminal_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_terminal.py,Unexercised Function,
thonny,thonny/terminal.py,_get_linux_terminal_command(),211,212-213,Pynguin,Python,106,22,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/thonny_html/z_430ebeb9364876cc_terminal_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/thonny/2/test_thonny_terminal.py,Unexercised Function,
lodash,hasPath.js,"hasPath(object: Object, path: Array<string> | string): boolean",43,"43, 48-50",Syntest,JavaScript,20,22,0.1.2,https://killb0x.github.io/final_coverage/javascript/coverage/lcov-report/syntest-javascript/benchmark/top10npm/lodash/hasPath.js.html,https://github.com/killB0x/final_coverage/blob/master/javascript/tests/new11-60-false-roulette-lodash-11-5/tests/test-hasPath.spec.ts,Object Creation Challange,
lodash,split.js,"split(string: string | undefined = '', separator: RegExp | string, limit: number | undefined): Array<string>",36,36,Syntest,JavaScript,13,4,0.1.2,https://killb0x.github.io/final_coverage/javascript/coverage/lcov-report/syntest-javascript/benchmark/top10npm/lodash/split.js.html,https://github.com/killB0x/final_coverage/blob/master/javascript/tests/new11-60-false-roulette-lodash-15-18/tests/test-split.spec.ts,Relational Input Generation Challange,
lodash,toNumber.js,toNumber(value: any): number,49,49,Syntest,JavaScript,21,1,0.1.2,https://killb0x.github.io/final_coverage/javascript/coverage/lcov-report/syntest-javascript/benchmark/top10npm/lodash/toNumber.js.html,https://github.com/killB0x/final_coverage/blob/master/javascript/tests/new11-60-false-roulette-lodash-16-14/tests/test-toNumber.spec.ts,Challange Handling Advanced Language Concepts,
lodash,transform.js,"transform(object: Object, iteratee: Function, accumulator: any | undefined): any",51,51,Syntest,JavaScript,18,1,0.1.2,https://killb0x.github.io/final_coverage/javascript/coverage/lcov-report/syntest-javascript/benchmark/top10npm/lodash/transform.js.html,https://github.com/killB0x/final_coverage/blob/master/javascript/tests/new11-60-false-roulette-lodash-17-3/tests/test-transform.spec.ts,Object Creation Challange,
lodash,truncate.js,"truncate(string: string | undefined = '', options: object | undefined = {}): string",69,69-70,Syntest,JavaScript,47,1,0.1.2,https://killb0x.github.io/final_coverage/javascript/coverage/lcov-report/syntest-javascript/benchmark/top10npm/lodash/truncate.js.html,https://github.com/killB0x/final_coverage/blob/master/javascript/tests/new11-60-false-roulette-lodash-18-1/tests/test-truncate.spec.ts,String Constraint Satisfaction Challenge,
lodash,truncate.js,"truncate(string: string | undefined = '', options: object | undefined = {}): string",87,87,Syntest,JavaScript,47,2,0.1.2,https://killb0x.github.io/final_coverage/javascript/coverage/lcov-report/syntest-javascript/benchmark/top10npm/lodash/truncate.js.html,https://github.com/killB0x/final_coverage/blob/master/javascript/tests/new11-60-false-roulette-lodash-18-1/tests/test-truncate.spec.ts,String Constraint Satisfaction Challenge,
lodash,truncate.js,"truncate(string: string | undefined = '', options: object | undefined = {}): string",90,"90, 93, 95-102",Syntest,JavaScript,47,1,0.1.2,https://killb0x.github.io/final_coverage/javascript/coverage/lcov-report/syntest-javascript/benchmark/top10npm/lodash/truncate.js.html,https://github.com/killB0x/final_coverage/blob/master/javascript/tests/new11-60-false-roulette-lodash-18-1/tests/test-truncate.spec.ts,Object Creation Challange,
fmi_2509,fmi/observation.py,__repr__(self),50,51,Pynguin,Python,57,9,0.27.0,,,,
docstring_parser,docstring_parser/numpydoc.py,"ReturnsSection._parse_item(self, key: str, value: str) -> DocstringReturns",135,136137,Pynguin,Python,115,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/docstring_parser_html/z_d1877e129762ac2a_numpydoc_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/docstring_parser/14/test_docstring_parser_numpydoc.py,String Constraint Satisfaction Challenge,
docstring_parser,docstring_parser/numpydoc.py,"ReturnsSection._parse_item(self, key: str, value: str) -> DocstringReturns",187,190,Pynguin,Python,115,2,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/docstring_parser_html/z_d1877e129762ac2a_numpydoc_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/docstring_parser/14/test_docstring_parser_numpydoc.py,String Constraint Satisfaction Challenge,
docstring_parser,docstring_parser/numpydoc.py,"NumpydocParser.parse(self, text: str) -> Docstring",313,"315, 319-321",Pynguin,Python,115,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/docstring_parser_html/z_d1877e129762ac2a_numpydoc_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/docstring_parser/14/test_docstring_parser_numpydoc.py,String Constraint Satisfaction Challenge,
docstring_parser,docstring_parser/parser.py,"parse(text: str, style: Style = Style.auto) -> Docstring",23,24,Pynguin,Python,14,4,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/docstring_parser_html/z_d1877e129762ac2a_numpydoc_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/docstring_parser/14/test_docstring_parser_numpydoc.py,String Constraint Satisfaction Challenge,
docstring_parser,docstring_parser/rest.py,"_build_meta(args: T.List[str], desc: str) -> DocstringMeta",25,"26-31, 37-39",Pynguin,Python,69,1,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/docstring_parser_html/z_d1877e129762ac2a_parser_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/docstring_parser/14/test_docstring_parser_parser.py,Practically Unreachable Code,
docstring_parser,docstring_parser/rest.py,"_build_meta(args: T.List[str], desc: str) -> DocstringMeta",54,"55, 59-61",Pynguin,Python,69,9,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/docstring_parser_html/z_d1877e129762ac2a_rest_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/docstring_parser/14/test_docstring_parser_rest.py,Unexercised Function,
docstring_parser,docstring_parser/rest.py,"_build_meta(args: T.List[str], desc: str) -> DocstringMeta",70,71-81,Pynguin,Python,69,4,0.25.2,https://killb0x.github.io/final_coverage/python/pynguin/coverage/docstring_parser_html/z_d1877e129762ac2a_rest_py.html,https://github.com/killB0x/final_coverage/blob/master/python/pynguin/tests/docstring_parser/14/test_docstring_parser_rest.py,Unexercised Function,
